 episode  sum_reward  tardiness
       1  -20.239990   534080.0
       2  -20.987424   551950.0
       3  -12.810052   318180.0
       4  -62.933924  1685480.0
       5   -8.157549   204020.0
       6  -58.738579  1578220.0
       7 -105.756549  2831420.0
       8  -50.919866  1349790.0
       9 -104.641060  2827160.0
      10  -51.751100  1385580.0
      11  -47.601354  1297210.0
      12  -32.582646   850180.0
      13  -39.249094  1073080.0
      14  -29.061187   784900.0
      15  -34.001691   860490.0
      16  -43.382216  1130330.0
      17  -18.625611   507860.0
      18  -10.762139   277600.0
      19  -35.026236   947060.0
      20  -59.479053  1574170.0
      21  -32.963608   859590.0
      22  -47.833695  1308230.0
      23  -14.354910   389370.0
      24  -35.322680   940290.0
      25 -114.915653  3036170.0
      26  -36.086958   933160.0
      27  -16.398691   443530.0
      28  -74.891050  2001380.0
      29  -46.658448  1211720.0
      30  -14.619740   350990.0
      31  -26.036937   688450.0
      32  -19.180413   521180.0
      33  -11.894518   315980.0
      34  -22.485327   609860.0
      35  -49.580160  1354910.0
      36  -11.528990   286310.0
      37  -20.086246   505950.0
      38  -21.684368   574700.0
      39  -27.647531   762810.0
      40  -51.994473  1439180.0
      41  -39.456603  1046120.0
      42  -40.719212  1121030.0
      43  -17.383924   477920.0
      44  -63.196882  1694940.0
      45  -97.311877  2630070.0
      46  -38.953948  1063170.0
      47  -47.196357  1280520.0
      48  -72.902679  1932480.0
      49  -58.674190  1547120.0
      50  -11.913805   316810.0
      51  -11.584226   278100.0
      52  -45.262781  1242800.0
      53  -20.581840   532120.0
      54 -131.426311  3565290.0
      55  -22.846197   604770.0
      56  -53.683341  1486840.0
      57  -20.476726   525390.0
      58  -36.862243  1000130.0
      59  -50.069493  1371300.0
      60  -13.038160   329860.0
      61  -20.281115   547410.0
      62  -18.224285   488280.0
      63  -20.000209   541720.0
      64  -26.096059   703450.0
      65  -10.780542   288310.0
      66  -14.424698   378570.0
      67  -21.404031   570650.0
      68  -77.417260  2114340.0
      69  -27.819240   761990.0
      70  -16.133785   435890.0
      71  -35.229080   919550.0
      72  -16.086972   412420.0
      73  -79.752502  2148920.0
      74  -23.849788   648590.0
      75  -29.322007   790240.0
      76  -30.451746   819960.0
      77  -11.180497   307260.0
      78  -12.657156   313250.0
      79  -14.743663   396600.0
      80  -28.321368   772700.0
      81  -20.642549   575390.0
      82  -32.797381   867990.0
      83   -9.017240   246940.0
      84  -66.585792  1786930.0
      85  -46.003742  1188740.0
      86  -41.255548  1134880.0
      87  -50.713469  1358090.0
      88  -38.408792  1007390.0
      89  -69.824815  1887500.0
      90  -30.957945   843480.0
      91  -21.187565   575260.0
      92  -11.791503   298670.0
      93  -25.276392   676180.0
      94  -25.394640   676230.0
      95  -29.275014   797120.0
      96  -15.195496   411850.0
      97  -58.353338  1576810.0
      98  -42.907709  1166260.0
      99  -14.794642   382650.0
