 episode  sum_reward  tardiness
       1  -17.322290   159300.0
       2  -17.689630   161325.0
       3  -16.621151   152000.0
       4  -17.305646   158075.0
       5  -15.363226   142955.0
       6  -16.357321   150705.0
       7  -16.032444   148505.0
       8  -15.939375   146615.0
       9  -15.569689   142950.0
      10  -14.632710   130345.0
      11  -16.138335   151030.0
      12  -13.121540   119880.0
      13  -15.804030   147225.0
      14  -14.734729   137695.0
      15  -14.106387   126065.0
      16  -13.035083   118120.0
      17  -14.093752   128260.0
      18  -16.543234   145210.0
      19  -14.199783   134560.0
      20  -16.484809   146175.0
      21  -14.454682   136615.0
      22  -14.419736   135200.0
      23  -13.007196   117215.0
      24  -14.186915   133130.0
      25  -14.150793   131030.0
      26  -14.314154   131875.0
      27  -12.200194   110435.0
      28  -12.059608   109890.0
      29  -12.350689   112060.0
      30  -15.952083   140315.0
      31  -11.617146   109640.0
      32  -14.892332   139795.0
      33  -12.004826   108575.0
      34  -12.065597   112060.0
      35  -14.629960   134875.0
      36  -15.128707   138175.0
      37  -11.643035   109225.0
      38  -15.949135   139750.0
      39  -15.342932   139785.0
      40  -13.646724   122570.0
      41  -13.923155   127780.0
      42  -14.619873   134685.0
      43  -14.423870   132535.0
