 episode  sum_reward  tardiness
       1   -9.878913   240070.0
       2  -48.477476  1324770.0
       3  -11.736656   308790.0
       4  -63.907750  1649130.0
       5  -71.937108  1921850.0
       6  -25.128909   694740.0
       7  -24.387042   660700.0
       8   -8.922011   241210.0
       9   -9.444837   250390.0
      10  -76.855051  2092270.0
      11  -11.804768   287030.0
      12  -68.940455  1874670.0
      13  -70.205857  1927810.0
      14  -24.198861   654920.0
      15  -95.756085  2605150.0
      16  -47.592661  1287720.0
      17  -12.819944   335710.0
      18  -49.668320  1346770.0
      19  -76.618704  2076300.0
      20  -17.572236   468580.0
      21  -49.965683  1357610.0
      22  -33.206032   903600.0
      23 -121.481637  3309760.0
      24   -9.993913   266360.0
      25  -51.161156  1365990.0
      26  -32.798712   908160.0
      27 -120.762690  3289360.0
      28  -10.852802   270090.0
      29  -12.679868   343030.0
      30  -15.708219   418660.0
      31  -17.842576   464320.0
      32   -8.845903   238920.0
      33  -48.214809  1239750.0
      34  -11.440812   309350.0
      35   -9.243830   246670.0
      36  -12.491705   331370.0
      37  -16.487535   425960.0
      38   -7.916653   216270.0
      39  -27.110111   736920.0
      40  -39.264982  1079790.0
      41 -118.901712  3240510.0
      42  -89.897459  2418490.0
      43   -9.923510   267820.0
      44  -19.421639   542750.0
      45  -35.338586   916410.0
      46   -9.659128   252220.0
      47   -9.779212   268480.0
      48  -28.234802   744880.0
      49   -5.194514   141240.0
      50  -67.809289  1809890.0
      51   -8.086396   213560.0
      52  -11.196701   295560.0
      53   -6.991889   193340.0
      54  -10.994125   306690.0
      55  -23.661573   636450.0
      56 -193.495212  5220700.0
      57  -44.696243  1194630.0
      58  -48.648997  1275240.0
      59  -16.610191   444740.0
      60  -62.808341  1661540.0
      61  -97.310564  2628060.0
      62  -52.453552  1421160.0
      63  -43.404256  1144530.0
      64  -43.381483  1158210.0
      65  -32.875664   881450.0
      66  -74.831203  2064410.0
      67  -88.213695  2381430.0
      68   -4.794510   133190.0
      69  -56.161284  1515890.0
      70  -65.737841  1772730.0
      71  -90.487541  2442190.0
      72   -8.424476   227110.0
      73  -28.549489   755960.0
      74  -23.340743   629980.0
      75   -8.474177   229000.0
      76   -9.808584   245540.0
      77  -23.785931   639090.0
      78  -29.482673   772550.0
      79 -113.099531  3043540.0
      80  -25.666187   698450.0
      81   -9.704135   264280.0
      82  -89.362764  2474460.0
      83  -30.418041   791520.0
      84   -8.177247   222660.0
      85  -14.630271   399650.0
      86  -69.841129  1911070.0
      87  -39.752521  1078670.0
      88  -21.096011   577760.0
      89  -82.073424  2249040.0
      90  -29.629892   815050.0
      91  -66.824041  1820180.0
      92  -10.011222   261100.0
      93  -75.570681  2033320.0
      94  -14.159142   383310.0
      95  -10.781903   289180.0
      96  -17.953771   482350.0
      97  -13.722038   366950.0
      98  -68.069084  1837910.0
      99  -31.033787   825550.0
     100   -5.732153   159090.0
     101  -20.794024   573010.0
     102  -38.628937  1039980.0
     103  -31.874535   831870.0
     104  -16.055219   441800.0
     105  -35.116469   923280.0
     106  -27.949847   738240.0
     107   -5.254528   145170.0
     108   -7.817531   211920.0
     109  -19.906399   550560.0
     110  -23.169434   609650.0
     111  -23.889094   645620.0
     112  -10.144305   266050.0
     113  -11.451375   280210.0
     114  -85.812854  2354000.0
     115  -23.358389   618570.0
     116  -10.640198   279080.0
     117  -10.044451   263640.0
     118   -8.002823   216860.0
     119  -32.319035   853250.0
     120  -31.738729   831560.0
     121  -92.376638  2498880.0
     122  -24.715032   671630.0
     123  -32.251760   874770.0
     124  -10.695160   286360.0
     125  -37.061281   948860.0
     126  -39.332153  1060370.0
     127  -32.354552   905040.0
     128  -53.080067  1472580.0
     129  -23.866590   648420.0
     130  -10.868694   288290.0
     131   -4.773952   133280.0
     132  -34.874843   915900.0
     133  -33.569343   916020.0
     134  -12.216160   307070.0
     135  -10.802941   277590.0
     136  -15.479004   403370.0
     137   -4.881146   135080.0
     138  -27.108587   714770.0
     139  -31.800448   854730.0
