 episode  sum_reward  tardiness
       1  -40.867920  1097810.0
       2  -12.153809   331920.0
       3   -9.092059   242400.0
       4  -11.599840   311340.0
       5  -57.924664  1487140.0
       6   -7.452576   205730.0
       7  -69.648403  1874110.0
       8   -9.304396   242660.0
       9  -13.639163   357430.0
      10  -82.091722  2212690.0
      11  -65.025926  1825170.0
      12  -33.584077   900730.0
      13 -112.385959  3086190.0
      14  -14.387542   376110.0
      15 -103.760116  2852350.0
      16  -25.194118   687970.0
      17  -15.643642   423530.0
      18  -51.664791  1392240.0
      19  -13.762212   375690.0
      20  -37.075597   969360.0
      21  -15.632448   412600.0
      22  -17.770403   488330.0
      23  -38.338442  1026860.0
      24  -77.176090  2038590.0
      25  -10.339386   275830.0
      26  -10.814306   277890.0
      27  -33.862476   887220.0
      28  -38.428250   981110.0
      29   -9.141739   246110.0
      30  -33.056562   853810.0
      31  -11.635445   310640.0
      32  -12.254236   337180.0
      33  -12.322372   307770.0
      34  -13.151267   354270.0
      35 -103.053848  2816550.0
      36  -11.279962   277420.0
      37   -8.857941   238370.0
      38   -9.313073   250050.0
      39   -9.203608   252610.0
      40  -10.258837   271500.0
      41   -9.501014   253620.0
      42  -17.449000   475090.0
      43  -47.055389  1292230.0
      44  -12.139361   322350.0
      45  -24.698083   680530.0
      46  -46.267872  1210350.0
      47  -46.640784  1279320.0
      48  -36.026337   989700.0
      49  -14.277552   382030.0
      50  -12.899625   344790.0
      51  -17.028931   446780.0
      52  -36.759944   991430.0
      53  -10.352635   274720.0
      54  -33.002080   891620.0
      55  -14.077219   361640.0
      56   -9.904118   255350.0
      57  -51.712344  1394070.0
      58  -66.731534  1808690.0
      59  -33.400864   919000.0
      60  -14.002511   370660.0
      61  -21.780010   578020.0
      62  -30.759118   837000.0
      63  -31.790444   858830.0
      64  -17.734618   476710.0
      65  -31.120208   816760.0
      66  -20.879618   565860.0
      67  -14.311420   381170.0
      68  -95.546708  2556660.0
      69  -11.840695   305800.0
      70  -47.132545  1276950.0
      71  -22.777625   616670.0
      72  -53.569184  1453680.0
      73  -21.162364   562730.0
      74  -18.958226   503680.0
      75  -27.198687   734550.0
      76  -39.543180  1063870.0
      77  -38.283589  1032790.0
      78  -14.987458   388840.0
      79  -12.305382   320020.0
      80  -13.932746   367430.0
      81  -24.440264   664790.0
      82  -11.203139   293570.0
      83  -19.156490   506370.0
      84  -39.264587  1068160.0
      85  -10.516437   276920.0
      86  -11.067413   298420.0
      87  -39.677091  1063840.0
      88   -8.469562   230220.0
      89  -91.236031  2442850.0
      90   -8.538149   228930.0
      91  -47.873940  1245270.0
      92   -8.438823   229540.0
      93   -5.261813   145120.0
      94  -27.876375   732360.0
      95  -55.387253  1513780.0
      96  -18.319892   508070.0
      97   -8.146094   222180.0
      98  -31.619972   825470.0
      99   -6.426840   175730.0
     100   -8.048462   223740.0
     101   -8.495941   229140.0
     102  -30.822566   818690.0
     103   -7.358955   199340.0
     104   -4.944847   137730.0
     105  -14.026368   373550.0
     106   -8.801955   238340.0
     107  -40.915626  1140570.0
     108  -42.394295  1138210.0
     109   -5.054590   140680.0
     110  -24.890298   668800.0
     111   -5.082167   141960.0
     112  -20.561420   553820.0
     113  -29.923111   793500.0
     114  -31.100691   803470.0
     115   -5.651965   150090.0
     116  -29.896268   792930.0
     117  -10.788236   301550.0
     118  -16.616893   467600.0
     119  -14.154840   395620.0
     120   -5.221847   145480.0
     121  -32.477590   859510.0
     122   -9.615955   260000.0
     123  -43.010736  1147820.0
     124  -30.961996   822600.0
     125  -30.101254   800120.0
     126   -4.935701   137560.0
     127 -111.729323  3043900.0
     128   -8.844632   225610.0
     129   -4.734403   132050.0
     130   -4.970826   138610.0
     131   -4.967385   131290.0
     132   -8.182872   220400.0
     133  -25.170104   679200.0
     134  -56.132285  1556340.0
     135   -5.377417   149860.0
     136   -4.956649   134230.0
     137   -4.895868   136500.0
     138  -12.628319   344950.0
     139 -167.678765  4524900.0
     140   -7.055479   194870.0
     141  -25.686931   697890.0
     142  -10.353667   276540.0
     143   -4.958337   138380.0
     144  -26.462559   669860.0
     145   -4.312545   120460.0
     146  -27.862136   729340.0
     147   -4.780198   133430.0
     148   -4.804319   133980.0
     149   -4.655080   129840.0
     150   -9.591174   250620.0
