 episode  sum_reward  tardiness
       1 -189.638577  2712040.0
       2 -183.171098  1837130.0
       3 -186.059625  1231660.0
       4 -151.553081   366750.0
       5 -195.857326  1973150.0
       6 -101.455472   936220.0
       7  -92.314677  1133070.0
       8 -254.262835  2130170.0
       9  -53.874454   327140.0
      10  -53.434701   367660.0
      11  -95.305955   803770.0
      12 -163.609965   372630.0
      13 -145.001250   307910.0
      14  -71.926622   342780.0
      15  -78.937763   273510.0
      16  -57.266677   265890.0
      17  -77.639385  1101460.0
      18 -126.461726  1299340.0
      19 -167.705792   454670.0
      20  -97.108566   830370.0
      21  -71.553129   851140.0
      22 -159.356393  1649580.0
      23 -107.432145   367210.0
      24  -61.335875   366480.0
      25 -159.452981  2720820.0
      26  -89.330612   697410.0
      27  -88.792095   328640.0
      28 -158.146311  2563580.0
      29  -36.453032   257320.0
      30  -58.272768   259740.0
      31  -36.568840   236420.0
      32  -40.460882   255740.0
      33 -111.971830   342960.0
      34  -48.103406   257320.0
      35  -74.239702   274110.0
      36  -72.560760   936800.0
      37  -62.067670   276900.0
      38  -51.053312   291130.0
      39  -93.619365   278950.0
