 episode  sum_reward  tardiness
       1  -87.360670  2337220.0
       2  -42.046556  1128510.0
       3  -44.535764  1228230.0
       4  -40.733249  1109600.0
       5  -79.678689  2149380.0
       6  -38.413454  1012310.0
       7  -19.980819   540450.0
       8  -12.288542   328030.0
       9  -60.203014  1623040.0
      10  -35.837510   934220.0
      11  -11.451573   308710.0
      12  -22.103552   603590.0
      13  -37.255851   977480.0
      14  -72.445952  2008140.0
      15  -37.080795   955430.0
      16  -12.144382   323930.0
      17  -64.255069  1763690.0
      18  -56.825070  1511810.0
      19  -12.587146   336340.0
      20  -56.967972  1539690.0
      21  -33.604535   913020.0
      22  -68.958681  1838690.0
      23 -129.494399  3482300.0
      24  -47.313455  1247180.0
      25  -68.228474  1833590.0
      26  -19.687681   505130.0
      27  -66.755379  1812990.0
      28  -10.335694   275080.0
      29  -26.563556   708470.0
      30 -116.434204  3107440.0
      31  -25.341709   687510.0
      32  -50.639570  1348840.0
      33  -43.149340  1128640.0
      34  -84.946268  2274560.0
      35  -16.266500   428310.0
      36 -119.241854  3203450.0
      37  -53.458725  1385240.0
      38  -48.916934  1312410.0
      39  -18.670469   495930.0
      40  -23.543201   623980.0
      41  -36.914889   967130.0
      42  -10.855239   293830.0
      43  -98.386914  2671450.0
      44  -52.118429  1436900.0
      45  -57.419038  1554980.0
      46  -15.621080   406560.0
      47  -74.907185  2043310.0
      48  -32.372938   852400.0
      49  -34.766104   949220.0
      50  -86.879078  2346290.0
      51  -56.896030  1509560.0
      52  -45.117802  1229500.0
      53  -53.042114  1418410.0
      54  -34.183313   886500.0
      55  -78.001659  2099910.0
      56  -85.911109  2296980.0
      57  -53.856399  1420410.0
      58  -49.303295  1336310.0
      59  -35.607975   961560.0
      60  -80.742128  2138870.0
      61 -124.513993  3389160.0
      62  -13.616781   355360.0
      63  -25.329045   685290.0
      64  -32.474209   861430.0
      65  -29.488271   794930.0
      66  -73.451569  1967960.0
      67  -11.062379   290860.0
      68  -36.453608   961220.0
      69  -52.404291  1393600.0
      70  -24.431534   654900.0
      71 -146.193103  3941180.0
      72  -52.267544  1417000.0
      73  -71.411182  1916770.0
      74  -61.424156  1651010.0
      75  -16.438195   430750.0
      76  -88.275017  2355630.0
      77  -43.585038  1190340.0
      78  -33.368302   875570.0
      79  -69.855349  1870640.0
      80  -15.137257   367560.0
      81  -50.588090  1331250.0
      82 -122.579794  3335190.0
      83  -57.860410  1546600.0
      84  -38.224372  1008010.0
      85  -31.502316   815210.0
      86  -32.905945   849940.0
      87  -32.442719   871550.0
      88  -21.087295   575170.0
      89  -68.200285  1811790.0
      90  -43.444965  1163660.0
      91 -110.502405  2987940.0
      92  -38.103556   996670.0
      93  -30.280201   804310.0
      94  -66.416611  1767260.0
      95  -32.364656   846100.0
      96  -82.094045  2264220.0
      97  -64.459526  1715320.0
      98  -35.461632   948040.0
      99  -15.502670   398100.0
     100  -39.033729   983750.0
     101  -13.486844   364220.0
     102  -20.434236   549980.0
     103  -64.142099  1755640.0
     104  -17.770350   460100.0
     105   -9.620024   256590.0
     106  -24.000125   654060.0
     107  -65.401462  1779890.0
     108   -4.586257   128070.0
     109  -81.026504  2227340.0
     110   -6.516136   173680.0
     111   -8.455021   226280.0
     112  -22.551284   626120.0
     113  -14.807875   396670.0
     114  -12.915809   338220.0
     115  -42.502850  1140670.0
     116  -17.555545   486170.0
     117   -4.404361   123080.0
     118   -4.284615   119890.0
     119  -57.967882  1608020.0
     120  -21.224792   523510.0
     121   -6.200570   168340.0
     122  -21.833309   591720.0
     123  -75.004324  2077690.0
     124  -11.513149   323290.0
     125  -32.894156   881910.0
     126  -27.544820   756260.0
     127  -98.749819  2673820.0
     128  -35.508618   936480.0
     129  -28.926122   766140.0
     130   -4.510969   118300.0
     131  -36.384642   994850.0
     132  -69.130082  1887750.0
     133   -5.104135   141900.0
     134  -62.381507  1637860.0
     135  -11.411024   308570.0
     136  -98.048056  2664030.0
     137  -17.692153   474870.0
     138  -49.485614  1341150.0
     139   -4.151771   115970.0
     140  -31.166382   824810.0
     141   -4.260427   119320.0
     142   -9.691028   262830.0
     143  -26.636681   718060.0
     144   -4.377472   117970.0
     145  -19.395729   500760.0
     146  -10.706823   275310.0
     147  -10.757708   278610.0
     148  -40.778552  1091850.0
     149  -16.602573   451460.0
     150  -34.990259   941820.0
     151  -30.228583   816890.0
     152   -4.434556   123830.0
     153  -20.810202   482800.0
     154  -99.187549  2725550.0
     155  -13.777372   376480.0
     156  -20.805934   575900.0
     157  -26.306284   730130.0
     158  -31.769021   836470.0
     159  -27.042955   732470.0
     160  -52.919683  1404040.0
     161  -12.335903   309460.0
     162  -54.475611  1452560.0
     163  -48.210195  1292130.0
     164   -7.352278   207320.0
     165   -5.224892   144180.0
     166  -53.207087  1397740.0
     167  -10.776191   266480.0
     168  -63.085999  1736710.0
     169   -4.669403   126070.0
     170   -5.913674   162500.0
     171  -11.513955   299960.0
     172  -27.188485   748530.0
     173  -44.262256  1209680.0
     174  -12.699962   357300.0
     175   -5.886330   165210.0
     176 -117.135720  3153170.0
     177  -15.769722   439150.0
     178   -6.053552   163490.0
     179  -13.672431   347140.0
     180   -9.441504   248500.0
     181  -30.896531   823970.0
     182  -45.953091  1247680.0
     183  -56.780585  1529880.0
     184 -141.444493  3838760.0
     185  -34.788215   930220.0
     186   -9.779962   261730.0
     187  -16.513160   439170.0
     188  -43.571621  1176350.0
     189  -47.640917  1264530.0
     190  -15.626951   430570.0
     191   -8.358201   224880.0
     192  -13.563841   366440.0
     193  -60.618524  1681310.0
     194  -32.449949   863890.0
     195   -4.989316   137420.0
     196  -34.045584   897180.0
     197  -33.443757   896530.0
     198  -15.435032   433650.0
     199   -7.350972   200190.0
     200  -10.694382   287360.0
     201  -18.278365   497710.0
     202   -4.764090   132850.0
     203  -75.254714  2005080.0
     204  -28.877063   766530.0
     205  -12.717976   343510.0
     206  -64.036142  1741790.0
     207  -58.260590  1616470.0
     208  -40.558985  1093070.0
     209 -120.562512  3283690.0
     210  -44.123219  1203550.0
     211  -54.250424  1484610.0
     212  -68.528296  1840720.0
     213  -16.675222   460010.0
     214  -74.505977  1976010.0
     215  -15.536934   434530.0
     216   -5.782038   160890.0
     217  -32.150635   829530.0
     218  -48.062396  1293610.0
     219  -12.364823   347650.0
     220  -29.479521   751650.0
     221  -16.703903   469970.0
     222  -10.620628   276110.0
     223  -30.016069   830700.0
     224  -82.659041  2208350.0
     225  -65.732929  1783990.0
     226  -22.968535   626850.0
     227  -63.361839  1713960.0
     228  -44.606475  1193860.0
     229  -12.448646   328660.0
     230   -8.736420   232190.0
     231  -51.365545  1371030.0
     232   -9.826656   241390.0
     233 -146.544194  3908450.0
     234  -35.174205   938430.0
     235  -56.623056  1522010.0
     236   -3.833580   103830.0
     237  -59.748007  1646130.0
     238   -2.896632    75800.0
     239   -2.032163    54180.0
     240   -2.891851    81540.0
     241  -15.617611   393110.0
     242   -0.093434     2420.0
     243   -1.443535    41010.0
     244  -70.526924  1917970.0
     245  -31.505121   834620.0
     246   -5.615188   153560.0
     247   -0.029938        0.0
     248  -13.740695   367520.0
     249   -1.082167    30480.0
     250   -1.087785    16640.0
     251   -1.527399    43050.0
     252   -0.087924     2420.0
     253   -0.019792      570.0
     254   -8.407431   228190.0
     255   -4.991681   133800.0
     256   -0.269809     2840.0
     257   -4.316566   112880.0
     258   -3.883861   108390.0
     259   -0.196851     2140.0
     260   -2.940712    74490.0
     261   -3.827267   106200.0
     262   -2.346379    62600.0
     263    0.000000        0.0
     264   -7.228725   205920.0
     265   -0.834733    14490.0
     266   -9.418830   261560.0
     267   -0.066073        0.0
     268   -1.082167    30480.0
     269   -0.359573     5140.0
     270  -39.619092  1046370.0
     271   -2.231799    57640.0
     272   -1.906344    42080.0
     273   -4.599333   126060.0
     274   -5.797965   154320.0
     275   -2.092931    56640.0
