 episode  sum_reward  tardiness
       1  -18.953609   176735.0
       2  -17.320799   157580.0
       3  -16.921807   155295.0
       4  -15.412208   141430.0
       5  -16.883984   152640.0
       6  -15.639556   144790.0
       7  -16.598891   151025.0
       8  -15.365130   143020.0
       9  -15.794769   145740.0
      10  -17.001641   149120.0
      11  -15.722901   144130.0
      12  -14.403351   137045.0
      13  -15.989082   146150.0
      14  -17.260274   150425.0
      15  -12.711802   120045.0
      16  -15.650045   146160.0
      17  -12.977927   116580.0
      18  -13.399214   129260.0
      19  -14.633880   134400.0
      20  -13.418991   121420.0
      21  -16.220571   141575.0
      22  -14.561717   137600.0
      23  -13.561446   122830.0
      24  -12.662095   116765.0
      25  -12.533248   113615.0
      26  -14.998684   137850.0
      27  -14.872337   136775.0
      28  -12.707247   119005.0
      29  -14.582925   133850.0
      30  -12.437135   112715.0
      31  -13.007035   116725.0
      32  -12.633455   114025.0
      33  -16.148986   140495.0
      34  -14.923111   135945.0
      35  -17.304139   149490.0
      36  -22.112872   193435.0
      37  -17.726915   157960.0
      38  -15.733932   145975.0
      39  -15.942693   138960.0
      40  -23.626405   211850.0
      41  -17.543198   154615.0
      42  -15.972351   141730.0
      43  -18.529644   167140.0
      44  -11.503071   116845.0
      45  -10.706828    88480.0
      46   -6.424984    62455.0
      47   -7.076585    70820.0
      48  -11.578116   105780.0
      49   -7.233825    71555.0
      50  -15.332592   154400.0
      51  -12.532217   143315.0
      52   -6.773731    64605.0
      53   -6.646550    65855.0
      54   -8.250568    75280.0
      55   -9.383792    80495.0
      56  -10.184679    67320.0
      57  -11.616693    72105.0
      58  -10.430776    70605.0
      59   -6.864080    48190.0
      60   -7.494333    53480.0
      61   -7.096804    49490.0
      62   -7.478106    51760.0
      63  -43.875981   715210.0
      64  -34.501837   609110.0
      65  -45.897734   746875.0
      66  -48.111119   760540.0
      67   -7.079240    52415.0
      68   -8.988630    60750.0
      69   -9.119715    61860.0
      70  -17.897972    68890.0
      71  -17.487102    69795.0
      72  -17.479050    68430.0
      73  -16.332792    66765.0
      74  -36.169488   492330.0
      75  -45.464979   632785.0
      76  -25.442516   372505.0
      77   -7.891721    56605.0
      78   -9.918884    69315.0
      79   -8.811215    59545.0
      80   -8.842757    61665.0
      81   -7.771340    66670.0
      82   -9.204773    92280.0
      83   -7.202661    69610.0
      84   -8.213260    77860.0
      85  -12.465780    49635.0
      86  -11.988521    47630.0
      87  -13.304309    52200.0
      88  -11.693016    47355.0
      89   -5.759780    52495.0
      90  -14.550094   133775.0
      91   -6.366894    74950.0
      92   -6.603210    69320.0
      93  -15.370568    62235.0
