 episode  sum_reward  tardiness
       1  -17.597778   159240.0
       2  -17.173944   161515.0
       3  -16.199528   147675.0
       4  -16.514222   150880.0
       5  -15.853129   145070.0
       6  -15.675615   142250.0
       7  -16.698854   153855.0
       8  -16.264163   147890.0
       9  -16.161167   146950.0
      10  -19.226316   197035.0
      11  -14.005375   125520.0
      12  -15.952826   147335.0
      13  -12.303276   111500.0
      14  -15.466224   143655.0
      15  -13.139776   117715.0
      16  -16.725297   175950.0
      17  -15.784847   144935.0
      18  -16.000618   139825.0
      19  -12.790556   116340.0
      20  -14.885337   136210.0
      21  -12.435023   116400.0
      22  -11.954948   108030.0
      23  -23.369139   216705.0
      24  -27.866193   254065.0
      25  -12.552783   113880.0
      26  -18.689863   201560.0
      27  -19.525750   208680.0
      28  -19.140866   175630.0
      29  -15.851755   143720.0
      30  -21.492500   231645.0
      31  -16.722918   152285.0
      32  -14.256674   134665.0
      33  -14.624736   133225.0
      34  -20.110993   176595.0
      35  -19.408346   181675.0
      36  -32.572481   305980.0
      37  -14.591023   136540.0
      38  -16.088373   141570.0
      39  -14.086187   126195.0
      40  -21.359793   224790.0
      41  -29.709240   275985.0
      42  -17.108220   154145.0
      43  -13.391333   120740.0
