 episode  sum_reward     tardiness
       1   -1.980834  48102.366667
       2   -4.293463 105389.700000
       3   -4.366211 109378.500000
       4   -3.242432  80083.566667
       5   -9.198630 243619.700000
       6   -9.440244 252594.766667
       7   -3.324885  81517.300000
       8   -4.370072 112698.500000
       9   -1.988544  47805.066667
      10   -5.277863 133288.500000
      11   -1.066639  30071.333333
      12   -2.654777  63630.133333
      13   -1.831831  50550.133333
      14   -2.944632  76608.500000
      15   -0.998939  28210.133333
      16   -1.028036  27910.133333
      17   -3.498319  90217.300000
