 episode  sum_reward  tardiness
       1  -42.069816  1130880.0
       2  -33.587208   922230.0
       3  -80.548593  2156720.0
       4  -11.948990   305190.0
       5  -97.944772  2615540.0
       6  -10.357431   262300.0
       7  -14.102639   344200.0
       8  -75.811392  2052810.0
       9 -119.899005  3198360.0
      10  -69.761166  1912960.0
      11  -15.378219   408140.0
      12  -51.772635  1402810.0
      13  -55.530472  1497700.0
      14  -29.747170   816660.0
      15  -40.753455  1088550.0
      16  -17.344584   486170.0
      17  -39.054743  1067280.0
      18  -77.318947  2106680.0
      19  -27.831889   762730.0
      20  -18.902583   509330.0
      21  -46.502980  1246170.0
      22  -22.567191   604850.0
      23  -70.946025  1952310.0
      24  -92.563490  2460720.0
      25  -58.335473  1540450.0
      26  -79.236157  2129370.0
      27  -63.751587  1695010.0
      28  -84.704362  2272620.0
      29  -40.530711  1086220.0
      30 -115.152538  3107020.0
      31  -63.683268  1695540.0
      32  -46.319010  1256820.0
      33  -43.071139  1159450.0
      34  -23.446806   627810.0
      35  -18.496445   493520.0
      36  -60.785902  1604190.0
      37  -52.691731  1429470.0
      38  -18.214354   489250.0
      39  -11.065177   291470.0
      40  -48.016812  1274430.0
      41   -9.645614   252060.0
      42  -26.630295   726630.0
      43  -40.510836  1059670.0
      44  -13.528420   365280.0
      45  -13.249865   359570.0
      46 -181.357231  4893260.0
      47  -42.871799  1164210.0
      48  -19.192726   514180.0
      49  -23.233816   641280.0
      50  -12.171604   293670.0
      51   -8.390868   225540.0
      52  -17.264233   469370.0
      53   -7.725958   214220.0
      54  -10.524545   290420.0
      55   -6.969247   195020.0
      56  -25.852031   700790.0
      57  -47.906806  1277100.0
      58  -15.397274   403880.0
      59  -49.443511  1321340.0
      60  -38.521517  1063240.0
      61   -5.806066   159930.0
      62   -8.108174   221710.0
      63   -5.710250   148000.0
      64   -8.099351   222000.0
      65  -18.139562   485740.0
      66  -46.860997  1260990.0
      67   -5.569625   154070.0
      68  -53.827431  1483250.0
      69  -24.511615   671680.0
      70   -8.063205   217000.0
      71  -31.909153   832270.0
      72  -73.377724  2002770.0
      73   -7.503014   201020.0
      74  -35.744978  1007790.0
      75   -9.030438   243140.0
      76   -5.524219   150210.0
      77  -26.394975   698270.0
      78   -8.631024   238920.0
      79  -36.493816   985220.0
      80 -184.173935  4969300.0
      81 -120.502731  3368250.0
      82   -9.000594   241970.0
      83  -24.769497   659790.0
      84   -5.172205   143650.0
      85  -35.920256   977720.0
      86   -8.759729   235910.0
      87  -29.878795   792040.0
      88   -5.441024   151140.0
      89  -12.872045   359380.0
      90   -5.371424   148990.0
      91  -29.952631   800300.0
      92  -53.639857  1429260.0
      93 -109.045791  2972570.0
      94  -76.386855  2074270.0
      95  -19.720149   547240.0
      96  -21.012809   574500.0
      97  -10.358250   281520.0
      98  -24.845430   666230.0
      99  -36.881323   984980.0
     100  -73.718733  2010500.0
     101   -9.992490   271280.0
     102  -24.206330   664320.0
     103  -84.861278  2304470.0
     104  -49.684652  1351510.0
     105  -15.296365   402990.0
     106   -9.170899   245520.0
     107   -9.464910   260980.0
     108  -41.623281  1081140.0
     109   -7.401632   201190.0
     110  -11.101323   301890.0
     111  -14.712913   404460.0
     112   -8.455191   236080.0
     113  -13.891674   382230.0
     114  -30.572250   818170.0
