 episode  sum_reward     tardiness
       1   -2.147115  48645.066667
       2   -5.145500 135899.700000
       3   -1.543652  38032.366667
       4   -1.293934  33160.133333
       5   -4.353828 108049.700000
       6   -3.586429  92458.500000
       7  -11.990033 320605.066667
       8   -2.380018  61662.533333
       9   -0.705609  18724.400000
      10   -1.082356  29485.066667
      11   -0.982168  27740.133333
      12   -0.085538   2420.000000
      13   -0.085403   2420.000000
      14   -0.030944    830.000000
      15   -0.225868   2580.000000
      16   -0.980939  27740.133333
      17   -0.985529  23054.400000
      18   -1.225537  35056.733333
      19   -0.434477  12349.066667
      20   -0.027722    790.000000
      21    0.000000      0.000000
      22   -0.027701    790.000000
      23    0.000000      0.000000
